tweet,label
बहुत सही कहा आपने सर। मैंने तो अपने सर्विस पीरियड में पूरे समय यही किया।,0
अलवर की बेटी का साथ हुई दरिंदगी पर ख़ामोशी क्यों है . जी??,1
"वाह मेरे retire IPS ऑफ़िसर, मतलब रोड जाम कर दी, कुछ अता-पता नहीं क्या हो रहा था, जान बचाने की कोशिश हो रही थी, उस पर ये बोल रहा है उतर कर बात कर लेते…इतना बेफ़क़ूफ कोई इंसान कैसे हो सकता है…और जो चन्नी इन्हें अच्छा दिख रहा है ना इसके अते पत्ते नहीं थे कुछ दिन पहले की कौन है ये!",1
स्वामी मनमोहन मिश्र जी,0
"औद्योगिक उत्पादन की सुस्त रफ्तार तीसरे माह भी जारी, नवंबर में महज फीसदी बढ़ोतरी",0
तय आपको को करना है ।,1
सर यह संयोग है कि आज मेरा भी जन्मदिन है 12 जनवरी के इस दिन की आपको भी शुभकामनाएं🙏🙏🚩🚩🎈,0
"सब के दिलों का एहसास अलग होता है, इस दुनिया में सब का व्यवहार अलग होता है ! आँखें तो सब की एक जैसी ही होती हैं, पर सब के देखने का अंदाज़ अलग होता है ! !",0
शुभप्रभात एवं प्रणाम सर 🙏,0
जय श्री राम,0
जय श्री राम,0
हां ये 2014 से चल रहा होगा। काफ़ी तक़लीफ़ होती होगी समझ सकते हैं हम।,0
जो देश से प्यार करता है उसे अपने आप बीजेपी से प्यार हो जाता है।,0
उत्तराखण्ड में भारी हिमपात और कड़ाके की ठण्ड की चेतावनी,0
मकर सक्रांति की आप सभी को हार्दिक बधाई व शुभकामनाएं,0
सुप्रभात जी 🙏💐💐 जय महाकाल की बाबा महाकाल जी से मैं प्रार्थना करता हूं कि बाबा आपको शीघ्र स्वास्थ्य लाभ प्रदान,0
बहुत खूब 👌,0
जय श्री शनिदेव 🌹 जय श्री राम🙏🏼🌹🌹 जय महाबली हनुमान🙏🚩🚩 🙏🏼 🙏🏼,0
जय माता लक्ष्मी,0
इस ऐतिहासिक तस्वीर को देखकर आप अंदाजा लगा सकते हैं कि श्री लाल बहादुर शास्त्री को किसने मारा और किसे फायदा हुआ।,1
जय __श्रीराम💞🙏 🌸🌸सुप्रभात🌸🌸,0
"महाराष्ट्र से आई राहत की खबर, लगातार दूसरे दिन कोरोना पॉजिटिविटी रेट में गिरावट",0
ये मेहमान मरेगा कब,1
ट्विटर रोज चेक करते है तो मसाइल मिलते है कुरान रोज पढ़ो हल मिलेगा,0
"😁😁 ना-ना, कपैसिटी ठीक पर स्वाद भी चाहिए",0
मेरे पास एक्टिवा है जिससे अपने जरूरी काम करता हूं अब उस पर हेलमेट पहन के मास्क लगाता हूं तो मेरे चश्मे पर धुंध या भाप आ जाती है सांस लेने पर फिर मुझे कुछ दिखाई नहीं देता है कृपा मास्क या हेलमेट दोनों में से एक अनिवार्य करिए दोनों नहीं,0
क्या रहा है? अपने हीं लोगों से? पंजाब कैसे जीतोगे?,0
हार जीत जनता के वोट देने ना देने से ही होती है,0
जा उससे जा कर कह देना मैं ज़िंदा बच के आ गया हूँ ------------------------ जिसको डर लगता है वो पाकिस्तान चला जाए,1
जब तक ना पडे आशिक की अधूरा रहता 🚶‍♂️🏃‍♂️,0
बेबी की सुन्दर कल्पना,0
"श्रीमती प्रियंका गांधी Priyanka Gandhi Vadra जी को जन्मदिवस की हार्दिक शुभकामनाएं 🎂💐 ईश्वर आपको अच्छा स्वास्थ्य, दीर्घायु और कामयाबी की राह पर अग्रसर जी",0
आया आया आया छाया छाया छाया,0
भगत सिंह नगर मेन गेट,0
शुभ रात्रि बहना जी,0
सरकार की संवेदनशीलता बिल्कुल साफ है। इसलिए शिक्षको का कैशलेस किया साफ है। आने वाला वक्त करेगा इसका इंसाफ है।,0
सिख धर्म के दसवें गुरु श्री गुरु गोबिंद सिंह जी की जयंती पर हार्दिक शुभकामनाएं। श्री गुरु गोबिंद सिंह जी ने अपना संपूर्ण जीवन धार्मिक सिद्धांतों और मानवीय मूल्यों की रक्षा के लिए समर्पित किया।,0
New post: तारमिस्त्री परीक्षा 13 से 16 जनवरी तक होगी,0
सो गये,0
मैं सत्य का समर्थक हूँ। जनहित के कार्यों का समर्थक हूँ। जो अच्छा काम करे उसका समर्थन और जो जनविरोधी कार्य करे उसका आलोचक हूँ।,0
अगर जीवन में सदगुरु को पा लिया फिर कुछ भी पाने का बाकी नही रहता।,0
बहन आपको भी हार्दिक शुभकामनाएं,0
गौर से राहुल गांधी को निहारुगा 🤣🤣🤣,0
"जी, लड़के का टैलेंट देखो",0
इसके लिए ताऊ का तालिबान और पाकिस्तान उदाहरण स्वरूप हैं ही सामने!,1
मैनपुरी स्कूल का नाम रावत साहब के नाम पर होगा! — सरकार.,0
सादी का नुकसान बता रही हो या फायदा,0
"भटका हुआ नौजवान है! सिलाई मशीन और 10 लाख दे कर उसे एक मौका देना चाहिए सुधरने का प्लीज,संज्ञान ले और उस लड़के की उम्र को ध्यान में रखते हुए उसे अपनी गलती सुधारने का मौका दे!",0
अति उत्तम👏🏿 ईश्वर आपको शक्ति दे आप ऐसे ही कार्य करते,0
शुभरात्रि,0
कोई भी पल ?,0
प्रयागराज गंगा पार में निषादराज की पावन धरती श्रृंगवेरपुर में अपने दोस्तों के साथ,0
"पुराने नोट और सिक्के से बन सकते हैं अमीर, जानें कैसे",0
अपनी स्मार्टवॉच की बैटरी लाइफ़ बढ़ाने के लिए आप ये चीज़ें कर सकते हैं,0
"Corona Cases in India: Omicron ने पकड़ी रफ्तार, 1 दिन में मिले 58 हजार से ज्यादा केस, दिखें ये लक्षण तो तुरंत हो जाएं अलर्ट",0
"सैफई महोत्सव के ठुमकों से हुआ विकास कैसा रहेगा आपको? खुद को हिन्दू कहने के बाद आपको सबसे पहले चिंता अपनी आस्था की सुरक्षा की होनी चाहिए, क्यूंकि हिंदू जीवन आपके जीवन के हर पहलू को समाहित करता है। जहां से हिन्दू ख़तम हुआ वहां सत्यनाश ही हुआ आजतक।",1
हिंदुओं की एकजुटता ही भारत की सबसे बड़ी ताकत है और हम सभी हिंदू भाइयों को इस ताकत को बरकरार रखना चाहिए !!,0
जनता का जनादेश आ रहे अखिलेश।,0
"जैन भी संस्कृत/देवनागरी का ही प्रयोग करते है, जैन कोई भाषा नहीं है सिर्फ एक दर्शन है।",0
विदेशों में ज़्यादातर शादियाँ टिकटोक से ही हो रही हैं।,0
"मध्यप्रदेश में स्व-रोजगार क्रांति योजना के तहत प्रधानमंत्री मुद्रा योजना में 65,329 हितग्राहियों को शिवराज सरकार ने दिए 370 करोड़ रुपए। :- मुख्यमंत्री श्री जी",0
सुप्रभात मिश्रा जी🌹🙏🌹,0
गणपति बाप्पा मोरया🌹 मंगल मूर्ति मोरया 🙏,0
भगवान राम के नाम प्रॉपर्टी डीलिंग का काम हो या महराजगंज में स्वीकृत रेलवे लाइन को कैंसल करने का काम मोदी और योगी सरकार ने किया है। हैसियत तो जनता दिखाती है जनता को कम मत आंकिए। पूरे विश्व में अगर तैरती हुई लाशें किसीने देखी है तो वो UP कि जनता ने देखी है। देखिए,0
डबल इंजन की सरकार यानि सेवाभाव। डबल इंजन की सरकार यानि संकल्पों की सिद्धि। डबल इंजन की सरकार यानि समृद्धि की तरफ एकजुट प्रयास। - पीएम,0
जब आका ही बैलबुद्धि हो तो उसके चेलों से इससे ज़्यादा की उम्मीद भी क्या ही की जा सकती है,0
"🌺भक्त को परमात्मा पर विश्वास करके अपने जीवन के सफर पर चलना है। 🍁दीक्षा लेने के उपरांत भक्त के उपर भक्ति की राह मे कितना ही कष्ट आये, मन मे यही आये की परमात्मा जो करता है, भक्त के भले मे ही करता है 💫 - परमेश्वर कबीर साहेब जी 🙏🙇",0
बहुत खूब,0
ईश्वर से प्रार्थना है कि उनको शीघ्र स्वस्थ करें ओर फिर से हमारे बीच सक्रिय हों लेकिन जादुगर साहब के बहुत नजदीकी लोग बीते 3दिन से चर्चा कर रहे हैं कि उन्होंने नियुक्तियों में जादुगर की सहमति के बिना कूछ नाम जोड़े-काटे हैं इसलिए जादुगर साहब सख्त नाराज हैं और उन्हें शीघ्र हटवा देंगे,0
"अगर खुले और सिर्फ 3 इंची दिखा, तब भी hot बोलोगी !?????",1
"गरम पानी पिएं,खाना चबाकर खाएं! व्यायाम करे,अच्छी नींद ले! चुनाव के चक्कर में संबंध खराब ना करें! इस बार सपा ही जीतेगी!",0
सर इस महिला के खिलाफ कार्रवाई कीजिये तभी एक गरीब और कमजोर को न्याय मिलेगा अन्यथा गाड़ी वाले मनमाने करते रहेंगे,0
राजस्थान में तो धरनों के तंबू उखाड़ रहे हो,0
चलो भाई,0
खूब,0
"अखिल भारतीय विश्वकर्मा महासभा ट्रस्ट में राष्ट्रीय संगठन मंत्री एवं वरिष्ठ समाजसेवी प्रेमनारायण जी विश्वकर्मा का जन्मदिन उनके निवास पर सामाजिक बंधुओं के सानिध्य में शाल, श्रीफल, फूलमालाओं से स्वागत कर मनाया गया।",0
प्रदेश के डिप्टी सीएम के साथ 'मिला सबका साथ कितना हुआ विकास ? पर विशेष बातचीत में Watch :,0
शुभकामनाए,0
कृपया अपने जनपद के जिलाधिकारी या सम्बंधित एसडीएम से शिकायत करें,0
शुक्रिया भाई,0
पोंगल के इस पावन अवसर पर आपको और आपके परिवार को हार्दिक शुभकामनाएं ! ईश्वर का आशीर्वाद आप पर सदैव बना रहे ।,0
हार्दिक धन्यवाद सर,0
जिस भी स्टेट में इलेक्शन है वहां के सभी मुस्लिम भाइयों को एक बार इस वीडियो को देखकर सोचना चाहिए कि जब सारी राजनीति पार्टी उनका सपोर्ट नहीं कर रही थी तो अपने चंद्रशेखर भाई ने कंधे से कंधा मिलाकर सारे मुसलमान भाइयों का साथ दिया था CAA और NRC प्रोटेस्ट में,0
दैदिप्य खूप धन्यवाद,0
मोहन,0
पानीपुरी बनाने वालियों को🙏🙏🙏🙏🙏,0
खुले में घूमते नजर आएंगे जनता घर में दुबक जाएंगे माफिय जेल से निकाले जाएंगे भू-पतियों को जेल में डाले जाएंगे गरिबों को रोटी के लिए तरसताएंगे दिवारों से नोट निकाले जाएंगे जन्माष्टमी और कांवड़ यात्रा रोके जाएंगे हर किसी से नमाज पढ़ावाएंगे फिर भी योगी आएंगे,1
जय श्री राम अब बाह्मण नहीं फुटिह। अब बाह्मण योगी के साथ बोलिए जय श्री राम कहिए।,0
"""स्वामी प्रसाद मौर्या का वही हाल होना है जो बिहार में उपेंद्र कुशवाहा का हुआ था"" न घर का न घाट का",1
डीएम और एसपी ने किया चुनाव की तैयारीयों के लेकर गोष्ठी -,0
फर्स्टवेव में लॉकडाउन के दौरान कुछ राज्यों ने हमारे श्रमिकों व कामगारों के साथ दुर्व्यवहार किया था। उनकी बिजली-पानी के कनेक्शन कटवा दिए व प्रताड़ित कर पलायन के लिए मजबूर किया। हमने बस-ट्रेन से उनको गंतव्य तक पहुंचाया था: श्री जी …,0
"मोदी सरकार श्रमिकों के कल्याण के लिए प्रतिबद्ध है। ई-श्रम पोर्टल पर करोड़ से अधिक श्रमिक पंजीकरण करा चुके हैं, जिसमें से महिला श्रमिक हैं।",0
डूबता पंजाब,1
मामा जी पुलिस का एग्जाम cancel करो । ओमिक्रोन एक विकट रूप धारण कर रहा है। बच्चो की जिंदगी के साथ खिलवाड़ न करे । एग्जाम डेट increas कर दीजिए। पेपर बाद मैं हो सकते हैं । पर नया जीवन नही मिल सकता । हालांकि मैं पुलिस aspirent नही हु।,0
प्यारी छुचि है,1
बदलाव की आंधी है। झूठी सरकार जानी है।,1
"बहुत मज़बूत रिश्ते थे, बहोत कमजोर लोगों",0
स्वामी मौर्य जी ने 'स्टूल' पर बैठने से इनकार कर दिया है। मुझे पता है कि आप भी बहुत तकलीफ में जी रहे हैं। अभी वक़्त है। स्टूल त्याग दीजिए सर।,0
आज जबलपुर में मिले कोरोना के 23 नए मरीज,0
बहुत बहुत बधाई हो भाई,0
सभी मेडिकल फिट को ज्वाइनिंग दिया जाय,0
ड्रामा करने की बचपन की आदत हैं सिक्योरिटी में चूक इसी का परिणाम हो सकता है😜😂,0
बस अब रोना ही बाकी है यह भी किसी समय हो सकता हाँ रोयेगा टीवी पर ही.,0
जनता को केवल अपने जुमले में फेकू ने फंसाया है!,1
जो भारत में अपने को असुरक्षित महसूस करते हो वो इमरान खान के साथ बिरयानी खाने जा सकते हैं। पासपोर्ट के लिए सुधीर तिहाड़ी से सम्पर्क करें।,1
"आपकी क्षमताएं विलग है सज्जन जी, आप अपनी क्षमताओं के माध्यम से राजनीति में एक अलग बदलाव जनता के लिए कार्य करने की दृढ़ इच्छाशक्ति जगा सकते हैं इन नेताओं में।विद्यार्थियों के लिए आपके सेवा भावी कार्यों को बड़े नजदीक से देखा है।आपकी ये क्षमताएं जनता के लिए निकट भविष्य में काम आएंगी।",0
अभिनंदन काका!,0
"इमरान मसूद कांग्रेस छोड़ सपा में हुए शामिल, पीएम मोदी को लेकर दिया था विवादित बयान ॥",0
वाह,0
कोच्चि : केंद्र ने कोच्चि-मंगलुरु औद्योगिक गलियारा स्थापित करने के प्रस्ताव को ठुकराया | तिरुवनंतपुरम समाचार,0
"ईशान के हैडर से जमशेदपुर ने ईस्ट बंगाल को हराया, तालिका में शीर्ष पर पहुंचा",0
"⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️ 24 घंटे में कोरोना के 2,64,202 नए मामले दर्ज हई। पिछले 24 घंटे में कोरोना से 313 लोगों की मौत हुई। ओमिक्रॉन के मामले बढ़कर के 5,753 हो गए हैं।",0
आपके मित्र कहां है आजकल इटली तो नहीं चले गए,0
ग्रेविटी की खोज न्यूटन ने नहीं भास्कराचार्य ने की थी। वो न्यूटन से 500 साल पहले थे। सिद्धांत शिरोमणि पढ़ीये या गूगल कर लीजिए,0
बहुत अच्छा है जी🙏🙏🙏🙏🙏🙏🙏,0
अपना हाथी,0
नंबर बढ़ जाएंगे 10,0
व्यापाम अन्य परीक्षा एजेंसी का द्वारा आयोजित परीक्षा और हाट बाजार की स्थिति बताए सर जी,0
"आपका आभार, धन्यवाद",0
आज कल नए-नए तरीके निकाल रहे हो गुमराह करने के 😁😁😁,0
बेहद ही निदंनीय। यह अमानवीय व्यवहार कहाँ तक उचित है?????? से बात हुई है। शीग्रह ही इस पर कार्यवाही हो और पीड़ित को न्याय मिले।,0
दद्दा की खरी बात 👌🏼👌🏼,0
फालो करके अनफालो भी आप बहुत जल्दी करते है,0
अखिलेश जी आ रहे हैं लैपटॉप ला रहे हैं। अखिलेश जी आ रहे हैं 300 यूनिट फ्री बिजली ला रहे हैं। अखिलेश जी आ रहे हैं समाजवादी पेंशन ला रहे हैं अखिलेश जी आ रहे हैं मुफ़्त सिचाईं ला रहे हैं।,0
"Ncte के गाइडलाइन के हिसाब से शिक्षक पात्रता परीक्षा का क्वालीफाइंग मार्क्स 60%, और 55% होता है ताकि कम से कम 60% भी ठीक पढ़ा सके।",0
कन्याओं से दिलवाओ एक मे भी काम चला लेंगे😆,0
पवित्र पुस्तक,0
पवित्र पुस्तक,0
प्रकरण के सम्बन्ध में थाना पुलिस द्वारा घटना को संज्ञान में लेते हुए आवश्यक कार्यवाही की जा रही है।,0
मैं हरिशंकर मिश्रा पुत्र रामनारायण मिश्रा गाँव पूरे बेनी राम भावन पुर थाना जेठ वारा जिला प्रतापगढ़ उत्तर प्रदेश मोबाइल नम्बर 9415628362 बीजेपी का कार्यकर्ता हू. बीजेपी की नीतियों कार्यक्रमों और उपलब्धियों को ज़न ज़न तक पहुँचाता हू. केवल बीजेपी ही देश हित की बात करती है.,0
यूपी इनके पिताजी का है ना जो छुड़वा देंगे,0
असल में कुछ लोग अपनी गलती नहीं मानते और दूसरे को नीचा दिखाने में लगे रहते हैं और जब कोई अपना पराया सोचे बगैर सच का साथ दें तो नाराज होते हैं !,0
क्या बात है सोनू भैया 👌,0
"करना एक ओर इशारा कर रहा है की इस बार आने वाले चुनाव मे जी, अध्यक्ष जी तथा आप जैसे अन्य कांग्रेस के सम्मानित लीडर व कार्यकर्ताओ कि मेहनत और जनता के समर्थन से दिल्ली चुनाव मे 250+ से अधिक सीटो पर काँग्रेस विजय प्राप्त करेगी🙏🏽",0
"फिर अंडों से चूजे निकलेंगे, वो बड़े हो कर अंडे देंगे और फिर उन अंडों से और भी चूजे निकलेंगे। इस तरह हम दुनिया के सबसे बड़े मुर्गी फार्म के मालिक बन जाएंगे।",0
"विदेशी सोच और व्यक्ति कभी देश के बारे में सोच ही नहीं सकते। 1. शास्त्री जी की हत्या से फायदा मिला इंदिरा को। 2. इंदिरा की हत्या से पीएम कोई और बनना चाहता था लेकिन बने राजीव। 3. राजीव की हत्या से पीएम भी न बन सके विदेशी मुद्दा आड़े आ गया। 4. कांग्रेस के टुकड़े हो गए शरद पवार,ममता",0
ये PM श्री जी का नया भारत है!:,0
"बाबा तों गयो, 😄",0
उत्तर प्रदेश के मथुरा में गांजा तस्करी करने वाले गिरोह का 251 किलो गांजे के साथ गुलजार मोहम्मद गिरफ्तार।,0
ब्रह्मोस मिसाइल के आधुनिक संस्करण का सफल परीक्षण,0
यूपी के 3 करोड़ ब्राम्हण 4 हफ्ते ईमानदारी से चिंतन कर लें तो आने वाले 5 साल सम्मान पर भी कोई ठेस न पहुंचा पायेगा 🙏🙏 जय हो,0
।।जय श्रीराम ।।🙏🏼,0
🙏 जानकारी नही है ✨सनातन महायोद्धा को नमन🙏🙏🚩,0
शुक्रिया ! इनायत 🌸,0
"गत 1000 वर्षों से, सत्य सनातन वैदिक हिन्दू धर्म समाज राष्ट्र संस्कार सभ्यता संस्कृति और हिन्दुत्व, विधर्मी आसुरी शक्तियों का दंश झेल रहा है, अब समय आ गया है, विधर्मीयों का संगठित हो कर तीव्र प्रतिकार करने का, अपनी धार्मिक मान्यताओं प्रतिस्थापित करने का, और अधर्म का नाश करने का,",1
"अतरंगी रे फिल्म के गाने पर बच्ची का जबरदस्त डांस वायरल, खुद सारा ने की तारीफ",0
राजपूत सम्राट जी की,0
"कॉल आएगा और ठग पूछेगी , क्या आपको दोनों वैक्सीन लग चुकी हैं? आप कहेंगे- yes ठग-आपको बूस्टर डोज लगना है, मैं रजिस्ट्रेशन कर रही हूँ, OTP आएगा, उसे बता दीजिए। आपके OTP बताते ही आपके अकाउंट से पैसे साफ हो सकते हैं। इस काम के लिए लड़किया रखी गई है,Simp न बने",0
गोविन्द🙏🙏🙏,0
खालिस्तानियों को इसलिए उठाया जा रहा है ताकि आतंकवादियों की पहचान में बदलाव आ सके।,1
"Somy Ali ने Salman Khan के पेरेंट्स को लेकर किया चौंकाने वाला खुलासा, बताया किस वजह से हुआ था ब्रेकअप",0
", यूपी का अपना इतिहास है, लगातार कोई भी दो बार मुख्यमंत्री नही बना, पक्का समझो, योगी तो गियो.",0
"पीरागढ़ी चौक पे बहुत ट्रैफिक जाम है, बहदुरगढ़ से पंजाबी बाग के रास्ते में,",0
"""टोंटी"" और ""हाथ"" जिस काम आता है 10 मार्च के बाद भी उसी काम के लिए काम आएगा 🚩",0
गोरखपुर के मठ में,0
राजस्थान में न्याय का शासन।,0
"यक्ष पश्न है, साजिश कि बू आ रही है",1
♥️♥️♥️ भैया,0
"इंद्रा गांधी समझने की भूल न करना श्री नरेंद्र दामोदर दास मोदी नाम है, लिखने को कागज और पढ़ने को इतिहास नहीं मिलेगा ! कांग्रेस पार्टी होश में आओ",1
लाहौर वाया कुवैत 😷,0
मान्यवर प्रधानमंत्री जी के काफिले को रोकने में लिप्त होकर पंजाब की चन्नी सरकार ने आपराधिक कृत्य किया है।,1
बेहद उम्दा 👌👌,0
"ये विरोधी पार्टी वालों का बार बार टीवी पर, कई चैनलों पर दिखाना ही नहीं चाहिए ।अमेरिका, कनाडा में, अपोजीशन का बार बार नहीं दिखाते हैं",0
अच्छी हो आप 😝😊😊😊,0
"मैं, वास्तव में, Boss Meter Ka राजा हूँ, क्योंकि मैं स्वयं Usper शासन करना जानता हूँ 75",0
इस महाशय ने न जाने कितनों को संक्रमित किया होगा; और ऐसे महान नेतागण हर रोज इसी तरह जनता को इस त्रासदी का तोहफा दिए जा रहे हैं!,1
नाही,0
योगी जी का शासन काल रामराज की याद दिलाता है और बहुत ही शानदार रहा फिर हम 300 पार करके भाजपा को सत्ता में ला रहे हैं,0
आ नहीं रही बल्कि की जा रही है और देश से खत्म भी हो रही है कांग्रेस पार्टी जो देश लिए सही है,0
हां सही है कांग्रेस नेता का बयान तो पढ़ लो 😂😂😂 लड़किया कोरोना से नहीं प्रियंका गाँधी के कारण घायल हुई और कांग्रेस के लोग भोकते है की वैष्णो देवी मे हो सकता है तो यहाँ क्यों नहीं बेवकूफ,1
": पवित्र पुस्तक पवित्र कुरान शरीफ में किस खुदा की इबादत करने के विषय में कहा गया है ? पवित्र पुस्तक ""मुसलमान नहीं समझे ज्ञान कुरान"" की PDF डाउनलोड करने के लिए QR Code Scan करें।",0
वो तो पहले से ही भाजपा में है।,0
"जो आज तक ईसा को सूली से नहीं उतार पाते,ऐसा जादू किस काम का?पहले अपना पागलपन दूर करो मूर्खों?",1
"ये लड़ाई सच में 80 vs 20 का है, इस बार यूपी के 80% युवा, महिला, बुजुर्ग, हिन्दू मुस्लिम सिख ईसाई, बंचित, अगड़े पिछ्ड़े, दलित सभी मिलकर को फिर से घर बिठाने वाले हैं। ये चुनाव उत्तरप्रदेश और देश को नई दिशा देगा और भाजपा के कुशासन से मुक्त होगा",0
खुजली वाले कुकुर सिर्फ गाडी ही रोक सकते है विजयरथ नही ।,1
किसानो के हल के पीछे और बहन बेटियो के पल्लू के पीछे छुपकर लडिए लड़की हूं लड सकती जो स्लोगन कांग्रेस दिए जा रही है कहना क्या चाहती हो?किसके खिलाफ लडना हैअंग्रेजो के खिलाफ की आक्रांताओ के खिलाफ।लगता है ब्रदर सिस्टर मोदी को मोहरा बना सिखो से पुराना हिसाब चुकता करने के चक्कर मे है।,0
"योगेश सर इस भाई ने बात तो पते की करी है| वैसे मैं व्यक्तिगत रूप से नरसिम्हानन्द जैसों को संत नहीं मानता,संतों को काम समाज को जोड़ना होता है तोड़ना नहीं,खैर अब आप इन जैसों को संत और अपना आदर्श मानने लगे हैं तो अब क्या कहा जा सकता है|आप भी कुछ दान दीजिये उसको काम आयेगा केस लड़ने के",0
"1 साल पहले ही पीएम के खिलाफ 'प्लान'? हो गई थी रेकी, लीक हो गया था रूट? ड्रोन या टेलिस्कोप गन से अचूक निशान? राष्ट्रद्रोह का 'ऑपरेशन 365' राष्ट्रवाद - रात 8:57 बजे सिर्फ ZEE Hindustan पर Shalini Kapoor Tiwari के साथ",0
योगी जी जिंदाबाद,0
"अब पता चला कि 16 आना कभी नही बन सकता, रहेगा तो चवन्नी ही।",0
अब कितनी ओवरएक्टिंग करोगी मैडम 🤦,0
पवित्र कुरान शरीफ में किस अल्लाह की पाकी बयान करने को कहा गया है जरूर करें पुस्तक डाउनलोड मुसलमान नहीं समझे कुरान,0
"हजरत  मोहम्मद जी को जिंदा बाबा के रूप में जो अल्लाह, पाक खुदा मिला, वह कौन है? पवित्र  पुस्तक ""मुसलमान नहीं समझे ज्ञान कुरान"" की PDF डाउनलोड करने के लिए QR Code Scan करें।",0
"खातून ट्रिपल तलाक चार शादी हलाला , खातून का दिमाग मर्द से आधा होता है किसने कहा था बताओ",1
आदित्यनाथ accidental योगी और भोगी हैं – कांग्रेस खुद को Accidental हिन्दू कहने वाले भोगी नेहरू के वंशज एक योगी को कहां समझ पायेंगे,1
यह भी उस कौवे के क्लब के ही लगते हैं रेडी लग रहे हैं😀😀😀😀,0
आँतकवाद फैलाना गाधीँ परिवार की देन है,1
"ये सही बोले महाविनाश आघाडी सरकार के मुखिया, लोकडाऊन के नाम पर हम जनता को बर्बाद करने वाली तानाशाह सरकार को हम अगले चुनाव में सबक सिखाएंगे",1
"क्या हजरत मोहम्मद जी ने मांस खाने के लिए बोला है ? पवित्र पुस्तक ""मुसलमान नहीं समझे ज्ञान कुरान"" की PDF डाउनलोड करने के लिए QR Code Scan करें। पवित्र पुस्तक",0
सबसे घटिया आयोग न रिजल्ट देना है न वेकैंसी देनी है कोई। रिजल्ट दो रिजल्ट दो,0
ग्रेट नाना,0
"झारखंड में एक मुस्लिम को थूक चटवाया इस बारे में आप क्या बोलते है ,?!?!??",1
राजनीति एक तरफ देश के प्रधानमंत्री के साथ साजिश देश बर्दाश्त नहीं करेगा,1
"कोई दंगे नही, कोई कब्रिस्तान नही, जिसने की अराजकता उसकी खैर नही, बुलडोजर से परहेज नही, चुनाव देखकर मंदिर मे कोई पाखंड नही, और अंत मे यूपी मे जैसा UPयोगी कोई नही",0
"आदिवासी हिन्दू नही है,कल ही क्लियर किया। मध्यप्रदेश में ""आदिवासी"" सत्ता के बनने बिगड़ने में बहुत बड़ा फैक्टर है। उभरते सांसद डामोर भ्रस्टाचार में उलझ गए।",1
भारत का बच्चा-बच्चा मोदी जी के साथ खड़ा है। प्रधानमंत्री की सुरक्षा में बड़ी चूक देश बर्दाश्त नहीं करेगा ।पंजाब सरकार को इसका जवाब देना पड़ेगा। मुख्यमंत्री चन्नी जी को जवाब देना होगा Shame on CM Shri Channi,1
ओवैसी बोला- …,0
चवन्नी मॉडल= पंजाब मॉडल,1
बसपा मे ही जायगा,0
"UP चुनाव में हिंदुत्व के नाम पर जो वोट मांग रहें हैं, ये उस वक़्त कँहा थे जब हिंदुओं की लाशों को लकड़ी भी नसीब नहीं थी कोरोना से पूरी गंगा मैया हिंदुओं को लाशों से पट गयी थी।",1
"नेही चाहिये, मरने दो पंजाब को। थू",1
तो क्या आपको cm कुर्सी पर बैठ चाट खाना है,1
कितना कूट बच्चा है,0
"छोटे दलों के सहारे विधानसभा में पहुंचने की फिराक में हैं कई बाहुबली, पहले भी सरकार के रह चुके हैं खास",1
😅भौजी को बूलाउंगा चाय पिलाने,0
जो हजार पांच सौ के नोट को एक पल में रद्दी बना सकता है उसके लिए चवन्नी अठन्नी क्या चीज है ।,0
